ROUTE_ID,USER_ID,Rating,Pref
Private Taxi Tour Day experience in Jeju island-(Regular/jumbo),Constance T,5,1
Private Taxi Tour Day experience in Jeju island-(Regular/jumbo),Marta O,5,1
Private Taxi Tour Day experience in Jeju island-(Regular/jumbo),mohit s,5,1
Private Taxi Tour Day experience in Jeju island-(Regular/jumbo),Thaw T,5,1
Private Taxi Tour Day experience in Jeju island-(Regular/jumbo),Arkar M,5,1
Private Taxi Tour Day experience in Jeju island-(Regular/jumbo),December N,5,1
Private Taxi Tour Day experience in Jeju island-(Regular/jumbo),myounghee k,5,1
Traditional Korean folk village Afternoon tour,Adventure02259080406,5,1
Traditional Korean folk village Afternoon tour,Dion D,5,1
Traditional Korean folk village Afternoon tour,Delia H,5,1
Traditional Korean folk village Afternoon tour,Adrienne T,5,1
Traditional Korean folk village Afternoon tour,Barbaragbgfgff T,5,1
Traditional Korean folk village Afternoon tour,Kyle C,5,1
Traditional Korean folk village Afternoon tour,Ji Un K,5,1
Traditional Korean folk village Afternoon tour,Andy W,5,1
Traditional Korean folk village Afternoon tour,ivon n,5,1
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),Elizabeth T,5,1
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),mredding26,5,1
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),Mum of R,1,0
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),Charles N,5,1
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),liko11,4,1
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),204dallasb,5,1
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),Dave P,2,0
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),davetheguide,3,0
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),bjmac02,4,1
DMZ Past and Present: Korean Demilitarized Zone Tour from Seoul(Hotel pick up),Elaine G,3,0
Elysian Gangchon Ski Resort with Nami Island Day Tour from Seoul,Syafiah Ab Manap,5,1
Elysian Gangchon Ski Resort with Nami Island Day Tour from Seoul,Liow E,5,1
Elysian Gangchon Ski Resort with Nami Island Day Tour from Seoul,Myivy8,5,1
Elysian Gangchon Ski Resort with Nami Island Day Tour from Seoul,志明 黃,5,1
Elysian Gangchon Ski Resort with Nami Island Day Tour from Seoul,biancagat,5,1
Elysian Gangchon Ski Resort with Nami Island Day Tour from Seoul,Zarah,5,1
Elysian Gangchon Ski Resort with Nami Island Day Tour from Seoul,Cherish Tai,5,1
Elysian Gangchon Ski Resort with Nami Island Day Tour from Seoul,Gabriel Yong,5,1
Elysian Gangchon Ski Resort with Nami Island Day Tour from Seoul,Rien R,5,1
Jeju Island Taxi Tour : South Day Tour,fcmbng,5,1
Jeju Island Taxi Tour : South Day Tour,Maarhula,5,1
Jeju Island Taxi Tour : South Day Tour,Brenda H,5,1
Jeju Island Taxi Tour : South Day Tour,Alex S,5,1
Jeju Island Taxi Tour : South Day Tour,mfs62,5,1
Jeju Island Taxi Tour : South Day Tour,Liina E,5,1
Jeju Island Taxi Tour : South Day Tour,William K,5,1
Jeju Island Taxi Tour : South Day Tour,Cara S,5,1
Jeju Island Taxi Tour : South Day Tour,Sim wei xiang,5,1
Jeju Island Taxi Tour : South Day Tour,JKkoo,4,1
Jeju Island Taxi Tour : South Day Tour,Trillion R.,5,1
Alpaca World & Nami Island & Garden of Morning Calm One Day Tour,Sidra A,3,0
Alpaca World & Nami Island & Garden of Morning Calm One Day Tour,Locus C,4,1
Alpaca World & Nami Island & Garden of Morning Calm One Day Tour,Vacationer571326,5,1
Alpaca World & Nami Island & Garden of Morning Calm One Day Tour,Jenielyn H,5,1
Alpaca World & Nami Island & Garden of Morning Calm One Day Tour,Kirsten,5,1
Alpaca World & Nami Island & Garden of Morning Calm One Day Tour,Sebastian,1,0
Alpaca World & Nami Island & Garden of Morning Calm One Day Tour,Conor N,3,0
